Review Time,ASIN,Overall,Summary,Reviewer ID,Review Text
2013-01-2,B00A6F6MX8,3.0,Preppers Guide to Improvised Weapons,A25DA2MY42IEKI,This book covers alot of law and that would keep me out of trouble if I was to have to kick someone's behind to protect myself. I didn't find that may listed weapons but did have my eyes opened to the facts about defending myself with anything that could really mame somebody.
2014-03-25,B00A6IF69Q,2.0,Up & down,A1G6KI79L72Z7B,I like this book very much but when I was at the end the book was too rich for my blood so it left me hanging not in a good way so no I would not rea ment it to any one ! I did like the first part ! But it sure was confusing at the end !
2013-02-28,B00A6RBHU4,4.0,Really good!!!,A3RZ8LFIVW35FZ,"Thank you to Xpresso Book tours (and the author) for providing an ecopy of this book...Cover: So unique!!! I love it!!!Title: Again, I simply love it... Especially I after I read what the word means...Allai:She was very easy to like... She was unlike any other heroines, she knows how to stand up for herself... She was not a damsel in distress waiting for her prince to come and save her... But of course there was a part where she got vulnerable because of the splintering of her spell... And she even had the guts to face Rhaize!!! In short, I really like her a lot...Drake:What I really like about him is that he always tells the truth to Allai... Even though he knows that it might hurt her, he will still say it... But he had a very sad past... I think this is the cause why he sounded way too mature for his age... It's like his mind is already centuries old but his body belongs to a teenager... I also feel sad for him because he lost his chance to feel safe and loved when he was a child... I really hate his father!!! He's the cause of all Drake's hardships in life...Story:I loved how Allai and Drake's love story unfold... They may have been separated for years but it's like they know that they will be together... Their love story was neither overwhelming nor lacking (is that the right term? Sorry!)... For me, it was just right, it might be fast paced but considering they knew each other from the past then the pace was fine...The only problem I had with the story was that I didn't feel any climax at all... There was not a time when my heart pounded because I was scared for the characters... Overall, the story was for me...And the epilogue!!! Grr!!! Why do epilogues have to be cliffhangers?!Can't wait for book two!!!"
2013-12-22,B00A7CFJAM,2.0,Good little short novella.,A2IFHFZ9YJBWCM,Predictable. Very little turbulence in the plot but both the mai players had lots of drama in their lives previous to meeting.  It should encourage single parents to keep hoping for a soul mate somewhere in the future.
2014-01-5,B00A850WT6,4.0,Easy peasy,A1LY6MKZ6KGBVD,"I loved this little book. I grabbed it yesterday whilst it was on free promotion and am pleased that I did.The recipes are extremely easy to follow... and aside from some of the ingredients not being available where I live (like the tins of enchilada sauce) I am looking forward to getting stuck in. That is the only reason I didn't give it 4 stars. Perhaps in a revision, they could consider putting in some basic spice mix recipes, and enchilada sauce mix recipes for those of us that don't have the great supermarkets that the US does. If they did that - I'd happily revise my review to 5 stars.It doesn't talk too much about spices - but that's ok... I'll just bang some in to my taste... as the book suggests.What I really did like, was that it contained quite a few recipes I hadn't stumbled across before.  This isn't a book about how to make fajitas, enchiladas and chili con carne - it's much more than that.I'd recommend it to people who like cooking the usual Mexican fayre at home... and are interested in adding a few more recipes to their repertoire."
2013-03-5,B00A8MNGBA,5.0,Bang,A1IBWCEIHX6DQ5,The continuation of volume 7 Bang was certainly a breath taking one. I finish the book in one day it was that good I need more beautiful work by Jessica Watkins
2013-01-10,B00A909KQ6,4.0,"Good tips, Quick to implement.",A3OS3BEUW3AE0M,"If you're serious about changing your bad habit of procrastinating, this book can help give the tips to start the change NOW. There's nothing a procrastinator likes more than seeing an actionable, step-by-step guide to making a change. This book helped remind me of the basics.Thanks a bunch!"
2013-08-13,B00A90CQSA,4.0,definitely different good read,A31OIXDTDVNVS8,"This book is a new look at mmm well im not really sure. its not really a new look upon creation because it is fiction, yet it will get you to go HMM. Its a new twist on love life and fighting for how one believes. certainly a different type of read for me but a good one. You must keep up with this book or you will get quite confused on who's who. given for review would recommend for readers 16 or older only die to higher reading level."
2012-12-14,B00A9HJ60Y,3.0,Good Read,A29G9ZVBPG6C1T,"This was a good quick read. I loved the story idea/concept of the book. I just felt that it was a little lacking,  everything went almost too smoothly in the book. The beginning and ending were great, it was the middle of the book where I felt that more development was needed. All in all I enjoyed the premise of the book, just felt it was lacking in delivery. If you are looking for a light, fluffy, quick read then this is the book for you."
2012-12-9,B00A9HW4KS,5.0,Useful Information and Practical Strategies,AQY890ZGY49VO,I was very pleased to discover the Metabolism Diet by D. T. Jiminez. After having little success with many different diets I have found the problem not to be the diet but my metabolism. This book provides not only the basics but a lot of well-researched information that is especially helpful to those of us in the over 40 age group. I found this book to be full of information as well is a good deal of helpful advice. I am convinced that this is the last diet book I will ever need.
